property_id,latitude,longitude,park,gym,shop
7bde7baa1b328ba32bd0b4f678975d95,51.5251943,-0.0102262,Three Mills Green,The Gym Group London Bromley By Bow,Tesco Superstore
417686ec1c9e8314e3e51aec4b5a0688,51.5470572,-0.2006267,Kilburn Grange Park,The Gym Group London West Hampstead,ALDI
6d627f2e3459975dbd9007e27fffcb1c,51.5097502,-0.017595,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
19d0a2349b0401b1707b6160e6c241b8,51.5098225,-0.0285831,Crossrail Place Roof Garden,Third Space Canary Wharf,Lidl
4788c824f273228b00bc6e55ae34f2b0,51.4597574,-0.137753,Clapham Common,Substation Brixton,Sainsbury's
07c71162fdd43c7fcac59aa3cbd4f56b,51.4310788,-0.1504307,Tooting Commons,Tooting Bec Athletics Track & Gym,Lidl
1a819f17751034141e0cdcc88f43053c,51.550454,0.0001526,Drapers Field Recreation Ground,PureGym Stratford London,Asda Leyton Mills Superstore
0e3ee42aea9cd6a4dadc673bb0e34415,51.5009972,-0.0227421,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
9558c25a1176c0c3aee1776e1d1a9490,51.5079423,-0.0661339,Potters Fields Park,Third Space Tower Bridge,Waitrose & Partners
6f8a9f3d9e9ff3b80aa96b325cd632d6,51.4956573,-0.2129913,Kyoto Garden,PureGym London Hammersmith Palais,Tesco Superstore
b9cb4c11d11f1553995903bf36551e25,51.5395636,-0.1237271,"Camley Street Natural Park, London Wildlife Trust",Samsung KX,Tesco Express
25b3639b33fc8fca3a02ae15e4543d0d,51.5185811,-0.0265029,Langdon Park,Mile End Park Leisure Centre and Stadium,Lidl
f14fb79153a913e195affdb38c1a6bcc,51.4980346,-0.021323,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
5aacb82cb86454a60c09d828da1491ee,51.4551446,-0.1237864,No park,Substation Brixton,Tesco Superstore
acb2f2f52a8bd308c8b3d0fd7680e53e,51.5427393,-0.0094111,Queen Elizabeth Olympic Park,Copper Box Arena,Waitrose & Partners
93569dc28f53debd3e0b5d7d7de58661,51.59014879999999,-0.0602934,"Walthamstow Wetlands, London Wildlife Trust",Tottenham Green Leisure Centre,Tesco Superstore
3ae3bbe87d97ced7d16c79d56bdc7d60,51.59014879999999,-0.0602934,"Walthamstow Wetlands, London Wildlife Trust",Tottenham Green Leisure Centre,Tesco Superstore
3951b2739b6c27f5cf2ba78dbc00e8f2,51.4912201,-0.2700585,Turnham Green,Virgin Active,Sainsbury's
8a66daf00076294781b14c9ff269f7de,51.5980612,-0.1964634,No park,PureGym London Finchley,Tesco Superstore
3aba62752a0f216efc73ded16844ec3a,51.6035245,-0.1978154,Victoria Park,Virgin Active,Tesco Superstore
4e87aba5968256e83c07de7231983fae,51.5395636,-0.1237271,"Camley Street Natural Park, London Wildlife Trust",Samsung KX,Tesco Express
1df211de7b999ea1b2532d4ce96896bb,51.496742,-0.0963296,Elephant Park,Gymbox Elephant & Castle,Sainsbury's
80d5cbe94d831b6e2c7c7025b6d2f0d8,51.5427393,-0.0094111,Queen Elizabeth Olympic Park,Copper Box Arena,Waitrose & Partners
35d55d1419d3243c68ac83834766098a,51.5427393,-0.0094111,Queen Elizabeth Olympic Park,Copper Box Arena,Waitrose & Partners
52eb52086bfd90d39a373538813976d7,51.5585575,-0.1190023,Whittington Park,Sobell Leisure Centre,Waitrose & Partners
75b6f696837a5ff0f9ba328d5a123ee3,51.5779679,-0.1987348,Princes Park,TO GYM,Sainsbury's
df3d109dbcf27b5a77c2b322cae1355f,51.4562558,-0.2264505,Putney Heath Cricket Ground,Putney Leisure Centre,Sainsbury's
37a6079a30b03f9b153453f91f6e5235,51.4124316,-0.1430596,Streatham Vale Park,Kings Gym Mitcham,Lidl
3e9156e3f2101247368cb33f1af3d827,51.6048047,-0.0577017999999999,Tottenham Marshes,The Gym Group London Tottenham White Hart Lane,Tesco Extra
f249b7ee3896243a10541ca850c3379e,51.5038645,-0.0783027999999999,Sky Garden,Third Space City,Waitrose & Partners
200d069bd7911ab9584f956237610a27,51.5525173,-0.2384087,Gladstone Park,The Bunker Gym,Al Sham Market London
e13193b6c73d016a8dfa6edd7e7f8855,51.4587106,-0.3058768,Richmond Green,Pools on the Park,Waitrose & Partners
00cf22db473cbade23b1f5049b72c045,51.5427393,-0.0094111,Queen Elizabeth Olympic Park,Copper Box Arena,Waitrose & Partners
96d5e4c0bdebc96bac0090bffb2cd758,51.4629852,-0.1591532,Clapham Common,Latchmere Leisure Centre,Asda Clapham Junction Superstore
8eaca6cf95fdfef54e54e769167bb27d,51.541583,-0.0073942,Queen Elizabeth Olympic Park,Copper Box Arena,Morrisons
92d48e04882d4f6d131a50adcce896c1,51.4856987,-0.3085777,Boston Manor Park,CityFit Brentford,Morrisons
c72522aa341495e44afffe74f03d1b94,51.5616024,-0.1165183,Whittington Park,Sobell Leisure Centre,Waitrose & Partners
625ce6512a60fcdf00fc45b0602bd0b4,51.5937881,-0.0783317,Lordship Recreation Ground,Tottenham Green Leisure Centre,ALDI
df1cdb4ef56cf6df271b2435a6178690,51.4904468,-0.1223724,Garden Museum,Park Plaza London Riverbank,Tesco Superstore
4be806273e132bf918cab3659070ca9e,51.5103823,-0.3183224,Walpole Park,The Gym Group London Ealing,Waitrose & Partners
45444e4e6cc9bdc897a955a1d0a48bea,51.4220139,-0.3027941,Canbury Gardens,Nuffield Health Kingston Fitness & Wellbeing Gym,Sainsbury's
95fc39b4e8cf277a63eaf9eeab13163d,51.5475287,-0.1599278,Primrose Hill,Talacre Community Sports Centre,Morrisons
f00b43d910a6268148f6359ca86c01b6,51.4896537,-0.2062293,Normand Park,Virgin Active,Tesco Superstore
d6eb371db4623a5eea39a5e4a2c3c8a5,51.6045758,-0.258473,Montrose Park,Barnet Burnt Oak Leisure Centre,Poundland
e803e53cc508aa02c1cba0c7eb804e81,51.4752881,-0.0511955,Telegraph Hill Upper Park,Anatomie Studio,Sainsbury's
61693f56bb5d875f8332b594fb290620,51.4574495,-0.1286397,No park,Substation Brixton,Tesco Superstore
33884c7a67961aa6fb7d4eed872bdbed,51.4131594,-0.196696,Deen City Farm,Wimbledon Leisure Centre and Spa,Morrisons
ac7632244ae4f0a93842422f2ab24c28,51.4858859,-0.1097565,Kennington Park,The Castle Centre,Tesco Superstore
d1ea6f3968a16cfd8c347c19031435cf,51.4875443,-0.0880464,Burgess Park,MoreYoga,Tesco Superstore
f20553394112629332a309b112ac75a0,51.5892456,-0.0615322,"Walthamstow Wetlands, London Wildlife Trust",Tottenham Green Leisure Centre,Tesco Superstore
0719496b853520452c63251ef6efadcd,51.4983409,-0.0188605,Mudchute Park and Farm,Third Space Canary Wharf,Waitrose & Partners
ee604be9abaf6bd1c415d1f6a6ddefba,51.5461792,-0.1223832,Caledonian Park,Islington Tennis Centre and Gym,Tesco Esso Express
b43f0e9f7f79adb1902765efda7b827c,51.549686,-0.2065839,Kilburn Grange Park,The Gym Group London West Hampstead,Little Waitrose & Partners
9b9b019e2c25b762bf68cba115c41608,51.4942205,-0.1566182,London Victoria coach station,The Lanesborough,Marks and Spencer
b1ee93a2a6dc17df6f24277fb20f3564,51.5154515,0.0113924,Keir Hardie Recreation Ground,The Gym Group London Canning Town,Morrisons
9498f62534813b498f81aa2be0dcbc64,51.5316438,-0.2263187,King Edward VII Park,Moberly Sports Centre,Sainsbury's
24fec333e79255e2e0d763e836644203,51.5180984,-0.0563644,Spitalfields City Farm,Muscleworks Gym,Sainsbury's
e5f202178058f270b0a602070cd91883,51.5352699,-0.0931155,Regent’s Canal Walk,Britannia Leisure Centre,Marks and Spencer
51cdcccf17bbe4d9796cad906b661b34,51.557356,-0.1032715,Highbury Fields,Sobell Leisure Centre,Waitrose & Partners
f91dc92527990b2ae1f932c222af25da,51.4571411,-0.0522004,Peckham Rye Park & Common,Peckham Rye Outdooor Gym,Forest Hill Supermarket & Off Licence
7e050b337dbefc3645208e3acea6afa3,51.5462099,-0.1188166,Caledonian Park,Islington Tennis Centre and Gym,Tesco Express
0a6eae79951ec2c769f2e099368f9551,51.5348754,-0.1148298,Regent’s Canal Walk,Third Space Islington,Tesco Express
ad329d20659470faa19b9c9f1be862e1,51.5348754,-0.1148298,Regent’s Canal Walk,Third Space Islington,Tesco Express
4f305814eddf79089cde36922647137b,51.4922982,-0.1657063,Chelsea Physic Garden,KXU,Marks and Spencer
75b1245bb67b9961aa812cf2d8ec64ab,51.4922982,-0.1657063,Chelsea Physic Garden,KXU,Marks and Spencer
8eca00a2e2f10da656dd64e25282851e,51.4884072,-0.2284018,Furnivall Gardens,PureGym London Hammersmith Palais,Marks and Spencer
b6b7743b98206e9709f857a51338212a,51.4913333,-0.1429567,Power Station Park,Park Plaza Victoria London,Sainsbury's
4f9a1354f7d830d863807df5050e6743,51.5146096,-0.0687516,The Garden at 120,Third Space City,Waitrose & Partners
aa4a19f703ac34d7cf99e6e894a5218b,51.4766145,-0.1846161,Eel Brook Common,Harbour Clubs Chelsea,Sainsbury's
f6544d3a3cf43d0118c5d10a402643d1,51.5191041,-0.0745387,The Garden at 120,BLOK Shoreditch,Marks and Spencer
6e299e9364bf0e42f1d54ccdda924b8d,51.5097502,-0.017595,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
cb8c94d4c569b4dcf1b32d25d4090414,51.4398054,-0.1109592,Hillside Gardens Park,West Norwood Health and Leisure Centre - Active Lambeth,Tesco Esso Express
848c2aa710f30a40188be8143efb12d4,51.5079902,-0.2424604,Wendell Park,David Lloyd Acton Park,Lidl
1b9e2a22af489fef7e45fd418920b93f,51.5640124,-0.0413747,Hackney Marshes,Lee Valley Ice Centre,ALDI
00a7d7fb13ba8ae5dc9c380b7d989136,51.521549,-0.1645428,The Japanese Garden Island,Holmes Hotel London,Waitrose & Partners
9d35ce1c31646fece107cc260768adad,51.4220977,-0.2149016,Dundonald Recreation Ground,Third Space Wimbledon,Morrisons
c355746cb52202dfb331c1a129eed6cd,51.4878009,-0.0148397,Old Royal Naval College,The Gym Group London Greenwich,Asda Isle of Dogs Superstore
9a6f1791b4753bd589acd25ede2965f2,51.4160851,-0.1851971,Deen City Farm,Wimbledon Leisure Centre and Spa,Sainsbury's
bec816320d36fd2f18d58d75439a4d3e,51.4920595,-0.230332,Ravenscourt Park,PureGym London Hammersmith Palais,Tesco Superstore
de2c8be50a72ad717af6f491ebc905f9,51.4968664,-0.1792344,No park,David Lloyd Kensington,Whole Foods Market
aaad69d8ce985108f28fe2e4061a532c,51.52929,0.0048937,Stratford Park,The Gym Group London Plaistow,Tesco Express
8fc84d8fc4b4d70377be4acf36bb9b16,51.49072260000001,-0.1635357,Chelsea Physic Garden,KXU,Marks and Spencer
14a7542aa81ca2eb4a0f5d513be21aa7,51.48280829999999,-0.1280446,Vauxhall City Farm,PureGym London Lambeth,Sainsbury's
edf1d278db4b42cebd92289edb3bbfee,51.5081727,0.0219161,Keir Hardie Recreation Ground,Peacock Gymnasium,Tesco Express
fbde2e8a64a06294e4ba4b3d0a67654a,51.5129919,-0.020334,Crossrail Place Roof Garden,Third Space Canary Wharf,Waitrose & Partners
2862fee26fd612eaef9827f570b0bab0,51.50789109999999,0.0209912,Keir Hardie Recreation Ground,Peacock Gymnasium,Tesco Express
aad250b1a7941be0b3fc528ca9055b70,51.4886951,-0.2891495,Gunnersbury Park,F45 Chiswick Park,Sainsbury's Local
7a6ba57a65a392b2fb53374a8515b3e7,51.4945007,-0.1658512,No park,Ethos Sports Centre,Marks and Spencer
7520c12408c1b129c9057e0b946ca806,51.4946492,-0.1627213,London Victoria coach station,Barry's London SW1,Marks and Spencer
e79ab4e5a614dfe802b16a60c11568cc,51.5001649,-0.1705455,Hyde Park,Ethos Sports Centre,Tesco Express
83484413626a10c9d29a8e670c705573,51.4945444,-0.1732666,No park,David Lloyd Kensington,Marks and Spencer
df3d529278a70f2c240c243e02facba4,51.5150939,-0.0713558,Sky Garden,Third Space City,Waitrose & Partners
7634aa3d42747c543ac82359680889bf,51.50040019999999,-0.162899,Hyde Park,The Lanesborough,Waitrose & Partners
399e9d8171dd4a09fe5f5cb2b512c8a8,51.498681,-0.1821726,Kensington Gardens,David Lloyd Kensington,Whole Foods Market
19c02e6980ac23bc389d59f5fa5d56ff,51.52516360000001,-0.1618938,The Regent's Park,Holmes Hotel London,Waitrose & Partners
468a2318526fdf13a07867a5e0a8e7d6,51.5182065,-0.2816958,North Acton Playing Fields,PureGym London Park Royal,Natural Natural Ealing
5e78e00da2fbfbb7b0fdafaa88cda0dd,51.5280043,-0.18519,Paddington Recreation Ground,Paddington Recreation Ground,ALDI
9565b00837c8cb9534a9d3eb398afdb2,51.4527839,-0.3622527,Murray Park,Whitton Sports and Fitness Centre,Lidl
13d2e6d145c6ec17676b3fa0095f8301,51.4971662,-0.0780376,Potters Fields Park,Third Space Tower Bridge,Tesco Superstore
e2dd49142e6b2bddaf65af266554b029,51.5443053,-0.0002023,Drapers Field Recreation Ground,London Aquatics Centre,Morrisons
ff0cbd6dffedbc21da6327f215b2334f,51.5093689,-0.299988,Walpole Park,Gymbox Ealing,Morrisons
05097a15d26d273648311f8b44784b8f,51.4836142,-0.0931434999999999,Burgess Park,The Gym Group London Walworth Road,Morrisons
0f3bee37818a014c5bde1365eb76e089,51.467721,-0.1531895,Lost Society,Latchmere Leisure Centre,Asda Clapham Junction Superstore
d229d953e2e5579080fc9228e02e6ef1,51.5637591,0.0436303,Wanstead Park,THE DRILL FITNESS,Belgrave Supermarket
364b82c458ed9b27c4d8d8caac7e439e,51.5345071,-0.2250186,Queen's Park,Willesden Sports Centre,Tesco Express
ca39a50e78ef4c01e3818e54872395a4,51.4728363,-0.1016757,Myatt's Fields Park,Camberwell Leisure Centre,Lidl
09621e917466eb99286e1649c081412a,51.4105295,-0.2175638,Dundonald Recreation Ground,David Lloyd Raynes Park,bp
2eb24210440a4db721cf4d226237f6b8,51.4725491,-0.0913829,Ruskin Park,Camberwell Leisure Centre,Lidl
e3d065c0f6e3e422789a21e2a48b3a31,51.50246019999999,-0.1576724,Hyde Park,The Lanesborough,Tesco Express
f408fd311588c593c13555ab56a3bc9e,51.5296244,0.0067964,Stratford Park,The Gym Group London Plaistow,Tesco Express
f3beb758e1eee4f58809e48a600783f7,51.4791587,-0.2781389,The National Archives,Roko Health Club Chiswick Bridge,Marks and Spencer
f135bb583ec1b68655cef346d3226018,51.4396819,-0.1875984,Garratt Park,The Font Climbing - Wandsworth,M&S Earlsfield
911cf78f16b86c931c7d6da050eb2d1d,51.5500913,-0.2039216,Kilburn Grange Park,The Gym Group London West Hampstead,Little Waitrose & Partners
685d8f9acca75ee72ea676f8a59a771b,51.4520966,-0.2108717,No park,The Dance Lab,M&S Foodhall
40e29e890fde93c61a28f2c7d90acf05,51.6268743,-0.1401593,New Southgate Recreation Ground Pavilion,Parkwood Flats,Tesco Express
14f2ffe7e106aa789d2bc9b8808dd45a,51.5073707,-0.065786,Potters Fields Park,Third Space Tower Bridge,Waitrose & Partners
fc56e1015277c2b851b1fbdb3653e4b5,51.59388939999999,-0.0529637,Down Lane Park,Yonder,Tesco Express
b4e3699d79ac771ba6b9e84c6446f277,51.5938282,-0.0959862,Lordship Recreation Ground,PureGym London Wood Green,Lidl
930fed6d709ab474d358fa0e44c94f3e,51.4693149,-0.1908708,Eel Brook Common,Harbour Clubs Chelsea,Sainsbury's
90f76b8f931d8ee39296ea0305290ead,51.4906911,-0.0182395,Mudchute Park and Farm,Nuffield Health Baltimore Wharf Fitness & Wellbeing Gym,Asda Isle of Dogs Superstore
4a1067f0fed4699a241d9ed8c640ce75,51.5833755,-0.0176415,No park,The Gym Group London Walthamstow,Sainsbury's
d0d466558c51666770428be2b7fc8138,51.5510127,0.060179,Little Ilford Park,The Gym Group London Ilford Romford Road,Sainsbury's
c568d6d3bcf479bcc9fc950d44a6a014,51.5657847,-0.2584303,Welsh Harp Open Space,Snap Fitness Blackbird Hill - Neasden,Lidl
36c7be498615c2fda54deefb0e2601f7,51.5000773,-0.2139411,Holland Park,PureGym London Hammersmith Palais,Tesco Superstore
b3c016c541cdb31535e825168d643a33,51.5111182,-0.0958293,Sky Garden,London Bridge Hotel,Waitrose & Partners
04667abda7d4fdc5e0afef3e95ef552c,51.5153191,-0.0474548,King Edward Memorial Park,OverGravity Gymnastics,Asda Stepney Green Supermarket
968983b48982eb9771cd71f347b192db,51.4396819,-0.1875984,Garratt Park,The Font Climbing - Wandsworth,M&S Earlsfield
7c20d6ac13b68a65db92f91e0bb935ef,51.3983101,-0.0726008,South Norwood Recreation Ground,South Norwood Leisure Centre,ALDI
879d347d5101eccec96c463f2c929eaf,51.5058693,-0.2678644,Acton Park,David Lloyd Acton Park,Morrisons
c27c64c806cffe56c72c910691662f76,51.511597,-0.1759797,Hyde Park,Royal Lancaster London,Waitrose & Partners
d6de5495769fe0a0695727b0982f2b9f,51.4575245,-0.0055203,Lewisham Park,Glass Mill Leisure Centre,Lidl
c54dbbb1e01cf85c16a894d27318fe26,51.5311984,-0.282224,Hanger Hill Wood,Park Plaza London Park Royal,Asda Park Royal Superstore
7d3a2bde0de66aeb43a6296551ebc846,51.5612069,-0.2488947,Gladstone Park,Neasden Boxing Club,Tesco Extra
63a0596efa99c10db82a1a3e2f4e3415,51.4017859,-0.2419263,Beverley Park,The Malden Centre,Tesco Extra
88c23496f6ffb0379df7170370d85886,51.48530460000001,-0.3245966,Boston Manor Park,CityFit Brentford,Tesco Extra
f951daee35a68d8d52f3e3b1a15f0770,51.5501444,-0.2144937,Mapesbury Dell,Nuffield Health Brondesbury Park Fitness & Wellbeing Gym,Sainsbury's
f24fa55de255589a8a6492c91ebb1277,51.435142,-0.0565064,Horniman Museum and Gardens,Forest Hill Pools,Sainsbury's
efbf6fd3c3c4c316f6cfd6c821cb88d8,51.6035907,-0.1437266,Oliver Tambo Recreation Ground,JCW Holistic Fitness,Tesco Extra
cfd0b3e8d58397357b78c26a9f32794d,51.50575809999999,0.1100586,Thames Path - Thamesmead,Thamesmere Leisure Centre,ALDI
8378cbd44078e1936908c9d18be326ac,51.5233008,-0.1205597,Russell Square,Oasis Sports Centre,Waitrose & Partners
31e632f1839fcdc1d70f0dbd899c6d57,51.5005889,-0.1970239,Holland Park,David Lloyd Kensington,Tesco Superstore
b8ccc175b970924bc38f0ef8678566cf,51.54128799999999,-0.0411114,Victoria Park,Anytime Fitness,Lidl
46472dc6ff90bf55c021d4bc3d823725,51.516299,-0.0537575,King Edward Memorial Park,Muscleworks Gym,Sainsbury's
74f29ec71f7e30acb6f14291fe7f79b8,51.4649997,-0.2512717,Vine Road Recreation Ground,Roehampton Club,M&S Foodhall
6969a1766c2d7323d13231b952202241,51.487355,-0.0793009,Burgess Park,MoreYoga,Asda Old Kent Road Superstore
b22d44a5d0ef68db568e463cfc6208cc,51.4316047,-0.1092162,Hillside Gardens Park,West Norwood Health and Leisure Centre - Active Lambeth,Sainsbury's Local
04597f3c6132a26dcaa6f75a273b3c73,51.5369114,-0.1160489,"Camley Street Natural Park, London Wildlife Trust",Third Space Islington,Tesco Express
a8b96a21b964bdefd13f73c402d03fc1,51.5185849,-0.0569022,Spitalfields City Farm,Muscleworks Gym,Sainsbury's
85c616ac1187d22be1a4422d70cb88f6,51.4465578,-0.0158349,Mountsfield Park,PureGym London Catford Rushey Green,ALDI
0a56b74572bbeba84efbd32a6692fd70,51.4760295,-0.3244463,Syon Park,Ever Pilates,Tesco Express
6ff6e5e6a18228d73aa60613c1378361,51.5426569,-0.0552752,London Fields,Kings Hall Leisure Centre,Lidl
f822a694850f93091470c627672bde37,51.5157476,-0.1623513,Hyde Park,Royal Lancaster London,Marks and Spencer
7f2d6a7b8eaa516de61e7558ec49453a,51.5270854,-0.096797,Barbican Conservatory,Finsbury Leisure Centre,ALDI
e6829f63535aea1eae79accaa7a01e96,51.5341685,-0.1364937,"Camley Street Natural Park, London Wildlife Trust",Samsung KX,Sainsbury's
89dcf2f9be8d243c40933141abb313fe,51.4188111,-0.0531084,Crystal Palace Dinosaurs,PureGym London Sydenham,Sainsbury's
663e67fdae7032307936a8aabb9a2213,51.4522757,-0.1127349,Brockwell Park,Brockwell Lido,Tesco Superstore
1b3add5205dc6512f502b6b9db1750d8,51.5114837,-0.1330537,St James's Park,Psycle Oxford Circus,Marks and Spencer
fa911358696bf74033f179a00851d47e,51.4198602,-0.1662958,Figges Marsh,The Gym Group London Colliers Wood,Sainsbury's
afd6148edc07ddd9eea3c8772b1245df,51.5122871,-0.1541708,Hyde Park,The Marylebone Hotel,Marks and Spencer
27f18030d6ee75058330a8dd39b12428,51.5292198,-0.0886477,Museum of the Home,Britannia Leisure Centre,ALDI
332074e276bfb32744a80849e95549de,51.457212,-0.0058533,Lewisham Park,Glass Mill Leisure Centre,Lidl
1bc973b0a8ae71ef282d31aae03915bf,51.4877324,-0.2081634,Normand Park,Virgin Active,Tesco Superstore
ce968b661a97ab6d5d748d6e641db7a6,51.4396819,-0.1875984,Garratt Park,The Font Climbing - Wandsworth,M&S Earlsfield
78c2df24f3b0695e6913d7965dea4b56,51.5456918,-0.0740406,Dalston Eastern Curve Garden,The Factory,ALDI
00ee508c2459952e22b032717ae3f39d,51.5052749,0.0277335,Thames Barrier Park,Diesel Gym London,Tesco Express
43c29b8561bd418236d6b94738a38e8d,51.4925143,-0.0245466,Mudchute Park and Farm,Nuffield Health Baltimore Wharf Fitness & Wellbeing Gym,Asda Isle of Dogs Superstore
fc92fcd9fbaf4bc5a0681e32e2cee428,51.3933875,-0.0778234,South Norwood Recreation Ground,South Norwood Leisure Centre,ALDI
3e541247e21fd706be2c9edec1df4fb9,51.4776846,-0.0628691,The CLF Art Lounge & Roof Garden,Peckham Pulse Leisure Centre,Asda Old Kent Road Superstore
77e18350f4164ce828fda2fd12891642,51.5306872,-0.146932,The Regent's Park,EustonWall Climbing Centre,Lidl
0c12d4a11743c6a7318af64b85daa769,51.5650868,-0.1355443,Waterlow Park,Archway Leisure Centre,ALDI
d1d008e1b64cece8851f7909dc5ba92b,51.4623981,-0.1256985,Stockwell Skate Park,Substation Brixton,Tesco Superstore
927b8973be442f6f20dab349866771f4,51.6503316,-0.0637674,Bush Hill Park,Southbury Leisure Centre,Sainsbury's
65d5a08d76ac74adaf75cc5c72ae4a1b,51.4340269,-0.1595182,Fishponds Playing Field,Tooting Bec Athletics Track & Gym,Sainsbury's
93a1911957e9054be0898a583553837e,51.5125109,-0.0356623,Bartlett Park,Mile End Park Leisure Centre and Stadium,Lidl
c56f4ffc5fd31528019792dbcf211e65,51.4993184,0.0261767,Thames Barrier Park,The Clubhouse at Royal Wharf,ALDI
deb0a096791ccbe749bf3275ec7a472d,51.4677304,-0.0146579,Blackheath Common,Glass Mill Leisure Centre,Tesco Superstore
6402e60e3ea2aea3c04589d2edab30f6,51.570554,-0.0767342,"Woodberry Wetlands, London Wildlife Trust",EVOKE,Morrisons
7ec0ec0e74001b93aab7c9defcdbb960,51.39813359999999,-0.0716,South Norwood Recreation Ground,South Norwood Leisure Centre,ALDI
b4a59002acdb97049fd1647853ba6a24,51.5337871,-0.2038214,Paddington Recreation Ground,Paddington Recreation Ground,ALDI
d8a850146ededf61ba2f9f63533c6007,51.54102289999999,-0.2530945,Stonebridge recreation ground,Roundwood Park Outside Gym,Tesco Superstore
58fee2d156d1447fec310283cd1c2286,51.5338974,-0.1437367,The Regent's Park,Triyoga Camden,Sainsbury's
5d29d41a4a5f02079b12124287ccffa0,51.4628518,-0.1238207,Stockwell Skate Park,Substation Brixton,Tesco Superstore
98175b54678a6ebff29e1b8b197c49cb,51.5977656,-0.153883,Muswell Hill Playing Fields,The Muswell Hill Club,Tesco Petrol Station
da175e74449e3368b06877185d4e4748,51.5406285,-0.1833056,No park,Swiss Cottage Leisure Centre,Waitrose & Partners
ee9b594e70c363b76806b5193b266979,51.4867248,-0.1802985,No park,Chelsea Sports Centre,Tesco Express
680c0a8fa63742580a170b1ab0330215,51.5405311,-0.0216625,Queen Elizabeth Olympic Park,Copper Box Arena,Waitrose & Partners
bea6fa18a1e54d84c391616885528cba,51.4303759,0.0479184,Mottingham Sports Ground/Foxes Field,Coldharbour Leisure Centre,Lidl
15c8b56990b91bdbae9f393d165d4a3e,51.5269696,-0.0683068,Museum of the Home,BLOK Shoreditch,Sainsbury's
74f47de1457b0229380059dff95e47a5,51.5083633,0.0184187,Keir Hardie Recreation Ground,The Gym Group London Canning Town,Morrisons
ab0e8f0c7ae31b46f86f951535bf7ecd,51.5138453,0.0062791,Keir Hardie Recreation Ground,PureGym London East India Dock,Morrisons
98633d0ee72053fad91449bf364939ca,51.5090728,0.0216273,Keir Hardie Recreation Ground,Peacock Gymnasium,Tesco Express
79a3c7ac2158381569c60cab5860537e,51.4880778,-0.0054543,Old Royal Naval College,The Gym Group London Greenwich,Asda Isle of Dogs Superstore
10fb56bd06aaba884e9f658d46c7519f,51.4987386,-0.045999,Southwark Park,Seven Islands Leisure Centre,Tesco Extra
1768dee2392017f011203e20dc5545bc,51.4799636,-0.1081299,Kennington Park,PureGym London Oval,Tesco Superstore
db5d673ea073693a82b5ab5ce437ef44,51.552402,-0.1832838,National Trust - Fenton House and Garden,PureGym London Swiss Cottage - Women's Workout Space Coming Soon!,Waitrose & Partners
d690193cbe5e94a41ac0d88c418d502e,51.5251943,-0.0102262,Three Mills Green,The Gym Group London Bromley By Bow,Tesco Superstore
8229afd6fd7dbbaf58c8520296855529,51.5192812,-0.1759552,Italian Gardens,Royal Lancaster London,Waitrose & Partners
716c903014a946fec37eb628661ed81d,51.5251943,-0.0102262,Three Mills Green,The Gym Group London Bromley By Bow,Tesco Superstore
c24096aee628509960d189e84866e28b,51.4740473,-0.14769,Battersea Park,Pestana Chelsea Bridge Hotel & Spa,M&S Foodhall
c605b5234144b8cd9b9d4d52fb617246,51.5186296,-0.0691117,Spitalfields City Farm,BLOK Shoreditch,Sainsbury's
a5e2806eac34da95df24afae0d53dd73,51.4839067,-0.1992613,Eel Brook Common,Virgin Active,Tesco Superstore
cfbf42e33ce1283f90ea4f79eb6a8871,51.4943926,-0.1272007,Garden Museum,Park Plaza London Riverbank,Sainsbury's
c39fa7e443a55d5cb0b63c811042bbe0,51.4791236,-0.18235,Eel Brook Common,David Lloyd Fulham,M&S Simply Food
5f164c577f794c5477e76891acef6867,51.535835,-0.2204999,Queen's Park,Willesden Sports Centre,Tesco Express
c9bc568531fa11f4175272a5d247da1c,51.4248231,-0.1432492,Furzedown Rec,Streatham Ice and Leisure Centre - Active Lambeth,Tesco Extra
80ae9f2e168264b55e9172803920c236,51.4408141,-0.0961998,Dulwich Picture Gallery,Anytime Fitness Tulse HIll,Tesco Express
fd564ed2a89edcb69e2cacd43f515afd,51.5110832,-0.1197104,Victoria Embankment Gardens,Oasis Sports Centre,Tesco Express
2157fc9c1e1ef0a6214667476f2aa112,51.48294550000001,-0.1304501,Vauxhall City Farm,Third Space Battersea,Sainsbury's
6a502b55d9be8a6bbc1e5c000626e6b1,51.5203666,-0.0452229,Mile End Park,Mile End Park Leisure Centre and Stadium,Sainsbury's
85b79a9e43f1456b001d131143cf47e5,51.4813312,-0.1227953,Kennington Park,PureGym London Lambeth,Sainsbury's
e25d9a48d05994c51cbe1509ff8ef12e,51.5203666,-0.0452229,Mile End Park,Mile End Park Leisure Centre and Stadium,Sainsbury's
f99c7e351bcd0ef05acbf2d70dc1aa9c,51.3967335,-0.2174001,Morden Leisure Centre,Morden Leisure Centre,Sainsbury's Local
d7ceef9e2f48919b7610f6d05bf7a844,51.5150933,-0.1655573,Hyde Park,Royal Lancaster London,Marks and Spencer
4582d9e22e2d03bbc7b1dcb3f950dc95,51.514471,-0.0755039,Sky Garden,Third Space City,Marks and Spencer
