property_id,latitude,longitude,closest_station,distance
d6de5495769fe0a0695727b0982f2b9f,51.4575245,-0.0055203,Lewisham DLR Station,0.94
c54dbbb1e01cf85c16a894d27318fe26,51.5311984,-0.282224,Park Royal Underground Station,0.48
7d3a2bde0de66aeb43a6296551ebc846,51.5612069,-0.2488947,Neasden Underground Station,0.81
63a0596efa99c10db82a1a3e2f4e3415,51.4017859,-0.2419263,,inf
88c23496f6ffb0379df7170370d85886,51.48530460000001,-0.3245966,Boston Manor Underground Station,1.15
f951daee35a68d8d52f3e3b1a15f0770,51.5501444,-0.2144937,Willesden Green Underground Station,0.5
f24fa55de255589a8a6492c91ebb1277,51.435142,-0.0565064,,inf
efbf6fd3c3c4c316f6cfd6c821cb88d8,51.6035907,-0.1437266,Bounds Green Underground Station,1.4
cfd0b3e8d58397357b78c26a9f32794d,51.50575809999999,0.1100586,,inf
8378cbd44078e1936908c9d18be326ac,51.5233008,-0.1205597,Russell Square Underground Station,0.26
31e632f1839fcdc1d70f0dbd899c6d57,51.5005889,-0.1970239,High Street Kensington Underground Station,0.3
b8ccc175b970924bc38f0ef8678566cf,51.54128799999999,-0.0411114,Bethnal Green Underground Station,1.86
46472dc6ff90bf55c021d4bc3d823725,51.516299,-0.0537575,Shadwell DLR Station,0.55
74f29ec71f7e30acb6f14291fe7f79b8,51.4649997,-0.2512717,,inf
6969a1766c2d7323d13231b952202241,51.487355,-0.0793009,Bermondsey Underground Station,1.57
b22d44a5d0ef68db568e463cfc6208cc,51.4316047,-0.1092162,,inf
04597f3c6132a26dcaa6f75a273b3c73,51.5369114,-0.1160489,Angel Underground Station,0.85
a8b96a21b964bdefd13f73c402d03fc1,51.5185849,-0.0569022,Whitechapel Underground Station,0.24
85c616ac1187d22be1a4422d70cb88f6,51.4465578,-0.0158349,,inf
0a56b74572bbeba84efbd32a6692fd70,51.4760295,-0.3244463,,inf
6ff6e5e6a18228d73aa60613c1378361,51.5426569,-0.0552752,Bethnal Green Underground Station,1.72
f822a694850f93091470c627672bde37,51.5157476,-0.1623513,Marble Arch Underground Station,0.35
7f2d6a7b8eaa516de61e7558ec49453a,51.5270854,-0.096797,Old Street Underground Station,0.64
e6829f63535aea1eae79accaa7a01e96,51.5341685,-0.1364937,Mornington Crescent Underground Station,0.17
89dcf2f9be8d243c40933141abb313fe,51.4188111,-0.0531084,Beckenham Road Tram Stop,1.23
663e67fdae7032307936a8aabb9a2213,51.4522757,-0.1127349,Brixton Underground Station,1.16
1b3add5205dc6512f502b6b9db1750d8,51.5114837,-0.1330537,Piccadilly Circus Underground Station,0.17
fa911358696bf74033f179a00851d47e,51.4198602,-0.1662958,Colliers Wood Underground Station,0.84
afd6148edc07ddd9eea3c8772b1245df,51.5122871,-0.1541708,Marble Arch Underground Station,0.36
27f18030d6ee75058330a8dd39b12428,51.5292198,-0.0886477,Old Street Underground Station,0.38
332074e276bfb32744a80849e95549de,51.457212,-0.0058533,Lewisham DLR Station,0.96
1bc973b0a8ae71ef282d31aae03915bf,51.4877324,-0.2081634,West Kensington Underground Station,0.32
ce968b661a97ab6d5d748d6e641db7a6,51.4396819,-0.1875984,Wimbledon Park Underground Station,1.02
78c2df24f3b0695e6913d7965dea4b56,51.5456918,-0.0740406,,inf
00ee508c2459952e22b032717ae3f39d,51.5052749,0.0277335,West Silvertown DLR Station,0.46
43c29b8561bd418236d6b94738a38e8d,51.4925143,-0.0245466,Mudchute DLR Station,0.71
fc92fcd9fbaf4bc5a0681e32e2cee428,51.3933875,-0.0778234,Blackhorse Lane Tram Stop,1.09
3e541247e21fd706be2c9edec1df4fb9,51.4776846,-0.0628691,,inf
77e18350f4164ce828fda2fd12891642,51.5306872,-0.146932,Mornington Crescent Underground Station,0.72
0c12d4a11743c6a7318af64b85daa769,51.5650868,-0.1355443,Archway Underground Station,0.07
d1d008e1b64cece8851f7909dc5ba92b,51.4623981,-0.1256985,Clapham North Underground Station,0.43
927b8973be442f6f20dab349866771f4,51.6503316,-0.0637674,,inf
65d5a08d76ac74adaf75cc5c72ae4a1b,51.4340269,-0.1595182,Tooting Bec Underground Station,0.18
93a1911957e9054be0898a583553837e,51.5125109,-0.0356623,Limehouse DLR Station,0.29
c56f4ffc5fd31528019792dbcf211e65,51.4993184,0.0261767,West Silvertown DLR Station,0.47
deb0a096791ccbe749bf3275ec7a472d,51.4677304,-0.0146579,Elverson Road DLR Station,0.21
6402e60e3ea2aea3c04589d2edab30f6,51.570554,-0.0767342,Manor House Underground Station,1.34
7ec0ec0e74001b93aab7c9defcdbb960,51.39813359999999,-0.0716,Harrington Road Tram Stop,0.78
b4a59002acdb97049fd1647853ba6a24,51.5337871,-0.2038214,Queen's Park Underground Station,0.07
d8a850146ededf61ba2f9f63533c6007,51.54102289999999,-0.2530945,Harlesden Underground Station,0.62
58fee2d156d1447fec310283cd1c2286,51.5338974,-0.1437367,Mornington Crescent Underground Station,0.35
5d29d41a4a5f02079b12124287ccffa0,51.4628518,-0.1238207,Clapham North Underground Station,0.5
98175b54678a6ebff29e1b8b197c49cb,51.5977656,-0.153883,East Finchley Underground Station,1.41
da175e74449e3368b06877185d4e4748,51.5406285,-0.1833056,Swiss Cottage Underground Station,0.68
ee9b594e70c363b76806b5193b266979,51.4867248,-0.1802985,Gloucester Road Underground Station,0.86
680c0a8fa63742580a170b1ab0330215,51.5405311,-0.0216625,Pudding Mill Lane DLR Station,0.93
bea6fa18a1e54d84c391616885528cba,51.4303759,0.0479184,,inf
15c8b56990b91bdbae9f393d165d4a3e,51.5269696,-0.0683068,Bethnal Green Underground Station,0.89
74f47de1457b0229380059dff95e47a5,51.5083633,0.0184187,IFS Cloud Royal Docks,0.09
ab0e8f0c7ae31b46f86f951535bf7ecd,51.5138453,0.0062791,Canning Town DLR Station,0.13
98633d0ee72053fad91449bf364939ca,51.5090728,0.0216273,Royal Victoria DLR Station,0.22
79a3c7ac2158381569c60cab5860537e,51.4880778,-0.0054543,Island Gardens DLR Station,0.33
10fb56bd06aaba884e9f658d46c7519f,51.4987386,-0.045999,Canada Water Underground Station,0.25
1768dee2392017f011203e20dc5545bc,51.4799636,-0.1081299,Oval Underground Station,0.37
db5d673ea073693a82b5ab5ce437ef44,51.552402,-0.1832838,Hampstead Underground Station,0.59
d690193cbe5e94a41ac0d88c418d502e,51.5251943,-0.0102262,Bromley-by-Bow Underground Station,0.1
8229afd6fd7dbbaf58c8520296855529,51.5192812,-0.1759552,Paddington (H&C Line)-Underground,0.2
716c903014a946fec37eb628661ed81d,51.5251943,-0.0102262,Bromley-by-Bow Underground Station,0.1
c24096aee628509960d189e84866e28b,51.4740473,-0.14769,Battersea Power Station Underground Station,0.76
c605b5234144b8cd9b9d4d52fb617246,51.5186296,-0.0691117,Aldgate East Underground Station,0.46
a5e2806eac34da95df24afae0d53dd73,51.4839067,-0.1992613,West Brompton Underground Station,0.45
cfbf42e33ce1283f90ea4f79eb6a8871,51.4943926,-0.1272007,St. James's Park Underground Station,0.73
c39fa7e443a55d5cb0b63c811042bbe0,51.4791236,-0.18235,Fulham Broadway Underground Station,0.91
5f164c577f794c5477e76891acef6867,51.535835,-0.2204999,Kensal Green Underground Station,0.67
c9bc568531fa11f4175272a5d247da1c,51.4248231,-0.1432492,Tooting Bec Underground Station,1.67
80ae9f2e168264b55e9172803920c236,51.4408141,-0.0961998,,inf
fd564ed2a89edcb69e2cacd43f515afd,51.5110832,-0.1197104,Temple Underground Station,0.38
2157fc9c1e1ef0a6214667476f2aa112,51.48294550000001,-0.1304501,Nine Elms Underground Station,0.36
6a502b55d9be8a6bbc1e5c000626e6b1,51.5203666,-0.0452229,Stepney Green Underground Station,0.19
85b79a9e43f1456b001d131143cf47e5,51.4813312,-0.1227953,Nine Elms Underground Station,0.43
e25d9a48d05994c51cbe1509ff8ef12e,51.5203666,-0.0452229,Stepney Green Underground Station,0.19
f99c7e351bcd0ef05acbf2d70dc1aa9c,51.3967335,-0.2174001,Morden Underground Station,1.68
d7ceef9e2f48919b7610f6d05bf7a844,51.5150933,-0.1655573,Marble Arch Underground Station,0.49
4582d9e22e2d03bbc7b1dcb3f950dc95,51.514471,-0.0755039,Aldgate Underground Station,0.03
65113d1c7b637bf9ecdb932615affd0d,51.51535130000001,-0.072451,Aldgate East Underground Station,0.04
2676c72b251ccbe62af86a23f93ba1bf,51.3766275,-0.22766,,inf
fc2b85bfbe57cd11dc1c64657b72ca64,51.5120022,0.0055131,Canning Town Underground Station,0.26
d4c119c3bd4027c712fb09d78191576a,51.442799,-0.1888084,Wimbledon Park Underground Station,1.19
f769418a1d9a1ab70145a611a9264452,51.6203334,-0.1854557,Woodside Park Underground Station,0.26
26a8138aca887a77ff74552337736cd6,51.5204606,-0.120903,Holborn Underground Station,0.32
056e58fa9e6d650c9641a5a9e21effeb,51.4945444,-0.1732666,South Kensington Underground Station,0.08
114f5d0a974cabdc5df535165cd8104a,51.4664105,-0.1557138,Clapham Common Underground Station,1.32
25cce85e5370268cfa4d9cb9976f1f0d,51.5128916,-0.296312,Ealing Broadway Underground Station,0.43
6307ca3c304cd983ae8b285e0967dab9,51.587903,-0.1168887,Turnpike Lane Underground Station,1.0
b049ca4221d8c0bec13edbd0b7d00bc9,51.4718536,-0.0987742,Oval Underground Station,1.46
46271dd962515e52fc7a99e32ce8a81a,51.5008675,-0.027008,Heron Quays DLR Station,0.48
1778070214313c6c754730b5be4f9c32,51.4888148,-0.1956132,West Brompton Underground Station,0.17
9f897b61701c39da5d829e72bd2753a7,51.4888148,-0.1956132,West Brompton Underground Station,0.17
135c1cd0eb0433e60fb3fbe9f0f110e6,51.4877986,-0.1884346,West Brompton Underground Station,0.5
8332d949c3cab55f76b3df319ec671da,51.4877986,-0.1884346,West Brompton Underground Station,0.5
4fcd720043dd0383fa084a10c91044ac,51.4919896,0.0769766,Woolwich Arsenal DLR Station,0.59
32fb594854a520ed1e08f4e498bf9b71,51.4874498,-0.0180585,Mudchute DLR Station,0.43
9147c0b275dd05edd989562b632de666,51.5729149,-0.0858179,Manor House Underground Station,0.75
62ed2e615b8e15221c978f29a7336b02,51.530265,-0.0274482,Bow Road Underground Station,0.4
611c45dc3df2492abb227ea8c211ef9f,51.5034706,-0.1045216,Southwark Underground Station,0.11
4d95a482b3751b2ab3a939c3fbf49614,51.5262387,-0.0961897,Old Street Underground Station,0.59
0e0174569e3bd469364ee7fd4163c8af,51.4811548,-0.2226815,Barons Court Underground Station,1.2
7ed3473dc755ccdfc4172afdae9448b5,51.4824603,-0.0164608,Cutty Sark (for Maritime Greenwich) DLR Station,0.4
442fa805e64576f412faae82ad4e51a4,51.5160018,-0.1509824,Bond Street Underground Station,0.21
07a1d1d7c5d31f8af8951eff3f113663,51.5114708,0.0129815,Canning Town Underground Station,0.4
2677a9e217e5f9670954e9a4f425be0f,51.5358605,-0.2054298,Queen's Park Underground Station,0.2
5297a269fbd137237b543de9042219f2,51.4460387,-0.0530588,,inf
c997a8455cc0824e928417be8614c50c,51.5088497,0.0212203,Royal Victoria DLR Station,0.2
c975b862804688e18b3f6fdffc3a7201,51.5313109,-0.0219659,Bow Church DLR Station,0.39
445bfef851e773cac5537f9353729c62,51.5138492,-0.128363,Leicester Square Underground Station,0.27
d2323b97d31abdc98f6cbabc880e4a8d,51.5124065,-0.1198752,Covent Garden Underground Station,0.33
bee16c9cbffb444dc87b0c020780ebdb,51.5107383,-0.1269584,Leicester Square Underground Station,0.12
d66af66387b010e469967577b93d8347,51.4919035,-0.1333435,Pimlico Underground Station,0.31
581b74c1ba03cac97c9ff508e941f019,51.4710351,-0.0407114,Deptford Bridge DLR Station,1.32
4dd4cda2c14bb6ed4a673aa4a8ff5ae1,51.4460387,-0.0530588,,inf
e604f96afb1b22890255e6cea3e63b17,51.5249716,-0.2069452,Westbourne Park Underground Station,0.59
7f943e23df3b50c623e8405de0420501,51.5247205,-0.2116011,Ladbroke Grove Underground Station,0.81
2d72cc72543a5419cd72607f7278e11d,51.5225633,-0.2074569,Westbourne Park Underground Station,0.47
4b05659cbe8e79242957ab816e23a0fa,51.5253629,-0.1881437,Warwick Avenue Underground Station,0.38
562aa5e6a761e9a46d5fe35b6420bee7,51.5372347,-0.2082417,Queen's Park Underground Station,0.43
f1b378f8395dae22ffc41f957d78b07a,51.508745,-0.2022188,Holland Park Underground Station,0.3
c982bc34501c2e30d058345de38c5258,51.48032389999999,-0.1901384,Fulham Broadway Underground Station,0.37
c76e3d7cccfebb72f9595b34b9800f8c,51.6069871,-0.1855007,West Finchley Underground Station,0.34
86f0c8159e4c026ed89e19720aee46bc,51.4991195,-0.1644394,Knightsbridge Underground Station,0.39
15fb2b18dcea73a2c23a2a4d6cb4c9a1,51.4254121,-0.1307481,,inf
4e85d09779c4d6c9c6cebe5e50acfc17,51.5142511,-0.1824953,Bayswater Underground Station,0.44
66c0b1651c705edd2d1b6cd9ab2f888d,51.5247643,-0.168319,Marylebone Underground Station,0.45
8752a8d2bc5334fec716dbf96a334576,51.4999425,-0.0476262,Canada Water Underground Station,0.26
0cf1c879287423f5917a420f9762d841,51.4272592,-0.2314868,Wimbledon Underground Station,1.86
8ed8fd40898a80302cf253dd424fbc64,51.474613,-0.1322212,Nine Elms Underground Station,0.64
65541796b25861d9ef7b1f673011a28e,51.4394784,-0.3478231,,inf
75f1770d0733ede2d894ddf3e406152e,51.4990653,0.0273978,Pontoon Dock DLR Station,0.48
d1629f868cbdbb7b1e237936a69e660b,51.5081352,-0.0665684,Tower Gateway DLR Station,0.64
4c91fd3c2bb91aac4523925d36575aea,51.5073703,-0.1471838,Green Park Underground Station,0.31
b4ec00ae5767c796bba0ee31c9ac3e0c,51.5647837,-0.1074692,Finsbury Park Underground Station,0.08
f3f5b4a1c267df623d2cc71ac5d67f1d,51.5444708,-0.1668282,Swiss Cottage Underground Station,0.57
29e313d5014cd19515e52d448dec6b0b,51.4805059,-0.122688,Nine Elms Underground Station,0.41
1f1f3bb8728ef2afec603d6efd2e6496,51.4736624,-0.1147529,Stockwell Underground Station,0.57
74c4f6f17255c84ec2c1abe751b843e6,51.5305504,-0.2201631,Kensal Green Underground Station,0.34
1b1bb625421d90a2fb35ce2d9cd9048c,51.50177249999999,-0.0221552,Heron Quays DLR Station,0.19
0b8e4dd09bf59e6543e593fec15b853f,51.5408038,-0.1777755,Swiss Cottage Underground Station,0.38
25e53e44fe47ea9a185767a22cd0514a,51.5169209,-0.2654358,North Acton Underground Station,0.83
c361393f35a235f390f9c3096979e963,51.4402203,-0.1707313,Tooting Bec Underground Station,0.92
010b8436261190d0947b84c55bf7da14,51.5042182,-0.0250777,Heron Quays DLR Station,0.27
045bcdabdf8dbb2a858b862d798ec4e4,51.4710085,-0.1774576,Fulham Broadway Underground Station,1.61
5a448c5a935c2a0ceec647b9dc23acda,49.205031,-122.8342661,,
d1dad23ba910c6f360f2dde39a76e235,51.5539942,-0.053797,,inf
858dc8dd32d274f541a03aec81287f50,-37.0508787,174.6113002,,
ba63606fa8ca3acb8b1861aae5ab9070,51.4249928,-0.165374,Tooting Broadway Underground Station,0.36
2bea76cdb61bb9d813a8102c0d29b0e4,51.4812263,-0.0350203,Deptford Bridge DLR Station,1.17
8738cf10f3f086f854678d0d9305ac60,51.6450721,-0.066307,,inf
692af926c3d49a4becb6f0c30bcec294,51.6320893,-0.0562,,inf
2458b1d1fc7dba6a2d15e06a29453267,51.5228324,-0.0492387,Stepney Green Underground Station,0.21
2458b1d1fc7dba6a2d15e06a29453267,51.5228324,-0.0492387,Stepney Green Underground Station,0.21
98837a3b2b1a2bf722a0b0edde8ccb03,51.4931405,-0.2320917,Ravenscourt Park Underground Station,0.28
20375110cae850bf4545e73e22b0afc6,51.5011603,-0.0712076,Bermondsey Underground Station,0.63
b699116e2f9824bb34cb151aa651d891,51.50681669999999,-0.0045319,Blackwall DLR Station,0.21
5b96ce8e79e3af4626a46a13850d6b53,51.5015927,-0.0222067,Heron Quays DLR Station,0.21
067a2fc9dd24688ca9739363e92c6300,51.601633,-0.193361,Finchley Central Underground Station,0.1
c42a8ee71b644b50eb2bcfefde2d15b3,51.5627348,-0.1384563,Archway Underground Station,0.4
0b5ac2bb915860baad43c10a05d41bc2,51.53211630000001,-0.2433689,Willesden Junction Underground Station,0.07
0f516f27f57ce3d902ac60b05c560994,51.5459401,0.0151336,Stratford DLR Station,1.36
2342cdde19047bb5b3a1bc5287b21ce2,51.4814666,-0.1481072,Battersea Power Station Underground Station,0.45
2d43244de696d8e850a578249fca8e2f,51.5133907,-0.1945219,Bayswater Underground Station,0.47
f62e02cf1694911e4315fc240ebc06e1,51.6450721,-0.066307,,inf
11cdfa8fadc865295aaecbd2153d3f8c,51.5126143,-0.1785178,Lancaster Gate Underground Station,0.23
b791316c2c0e26e3a750c02cb6ad285e,51.5003041,0.0277331,Pontoon Dock DLR Station,0.37
cccde2dc2e4d943e7654f8798cf71781,51.5345978,-0.1676324,St. John's Wood Underground Station,0.44
2d9754eec8b0e05659678fa38f60c1e7,51.5648334,-0.2233797,Brent Cross Underground Station,1.48
cc8db99f3aba60ed333c0c3264c9859c,51.4653972,-0.1290355,Clapham North Underground Station,0.07
792ce65a2c017e90338cff8b1a9f0787,51.5216023,-0.1088553,Farringdon Underground Station,0.31
73345ffff5fbf4f243d9d302d68b24c3,51.5010937,-0.0172591,South Quay DLR Station,0.15
e7c53cf15b60562a47daa537b8b5bcca,51.4664471,-0.3409681,Hounslow East Underground Station,1.31
c65db42816577ab34952576e64b6f87e,51.5471,-0.2365183,Dollis Hill Underground Station,0.57
fe5f30169a651a4738267f6bf2fca5b5,51.5410784,-0.0074325,Stratford Underground Station,0.29
d9fb934177893805f941a1ace46e7ce4,51.4820728,-0.1302477,Nine Elms Underground Station,0.27
fdeb9202eac2a55839ca3dc5dfb05f81,51.4391804,-0.1490959,Balham Underground Station,0.53
a99f1da8785a3c528e2bd5f4b6fdb8f9,51.5572475,-0.0699405,,inf
58762f6eb33f1cb2bed3aa1bf83f7400,51.5572475,-0.0699405,,inf
3ccb77d5bdc762984a8aa3e4bc873bdc,51.5486616,-0.1726506,Finchley Road Underground Station,0.54
70db1c935e39cabbf9a7f67c9aac2592,51.4742449,-0.1359117,Battersea Power Station Underground Station,0.77
bdef9d2532e3dd76a48b2bc7e574e762,51.4453781,-0.3353847,,inf
81d42df58526aa8713f401ee70d3b591,51.53086709999999,-0.058421,Bethnal Green Underground Station,0.45
778e91a29b83eb70143890179e8064c8,51.4769376,-0.2096609,Parsons Green Underground Station,0.62
a6523bf78285371bae2d31558e0f2a55,51.5219646,-0.2579473,North Acton Underground Station,0.21
acda95950d0ff8373ad5b305b592250a,51.5219646,-0.2579473,North Acton Underground Station,0.21
a9a12f9675ce3a2ffe8349b30b11ebe3,51.5849026,-0.214967,Hendon Central Underground Station,0.81
f98b44f92cb8e3acddb3c46eba41763d,51.5145545,-0.1594992,Marble Arch Underground Station,0.13
dbb24f980dd878e7950c7b735634c618,51.5211195,-0.1570604,Baker Street Underground Station,0.2
409238d7663876f3859076da9066161f,51.5294637,-0.0964292,Old Street Underground Station,0.72
3f7261ff29bd9034c9027f19e41ad7cd,51.5232708,-0.1382555,Warren Street Underground Station,0.19
d4e9a29c1819b45c46fcf793a2f0d3ea,51.5220429,-0.1669848,Edgware Road (Circle Line) Underground Station,0.25
9e68a0ea0e3188d19d5541bf9bbb4cb6,51.4946512,-0.2407673,Stamford Brook Underground Station,0.34
87fb1038da21075fa3b658f6e27639c9,51.5183927,-0.1626573,Edgware Road (Circle Line) Underground Station,0.39
0b87e54de7186f40b70b1b347aa201a6,51.5148514,-0.1676883,Edgware Road (Circle Line) Underground Station,0.56
8f9e0ac4b0e043bad4c8f4538c5f4e9a,51.5162249,-0.1499442,Bond Street Underground Station,0.21
00e974b271c962fe89f63805647326b9,51.523472,-0.1566255,Baker Street Underground Station,0.07
cfe44e5f2bf1219542e6827d4ce4921b,51.523472,-0.1566255,Baker Street Underground Station,0.07
b6cb1c45fe5bf03ab9b637689d909626,51.5309165,-0.1766547,St. John's Wood Underground Station,0.44
11987bafb4c1b3b326a11b4430ae3a0f,51.4322751,-0.0434933,,inf
fa4411ad228adc94e39ba2712e031149,51.5189494,0.0132,Canning Town DLR Station,0.64
0d95922673098c61365006aca15a4a25,51.5120022,0.0055131,Canning Town Underground Station,0.26
d372e0a5679503222db2a059638e17f4,51.4946512,-0.2407673,Stamford Brook Underground Station,0.34
dc29f3dc0f4612cfd619e7681549171b,51.497132,-0.099149,Elephant & Castle Underground Station,0.31
868e0b2b415aa62b58be1dfd7457404f,51.5037101,-0.0937472,Borough Underground Station,0.28
9933c15fd5c78cc42b6b750fd464c52f,51.5037101,-0.0937472,Borough Underground Station,0.28
c8700b280ac89d9a6e251be08e23c25f,51.3592429,-0.1968606,,inf
3aba62752a0f216efc73ded16844ec3a,51.6035245,-0.1978154,Finchley Central Underground Station,0.47
b3f6af05b34bd90e5745c7a6ff8daf67,51.4946512,-0.2407673,Stamford Brook Underground Station,0.34
c793db93410b4667b50c8b84d50ee943,51.50817079999999,-0.1261651,Charing Cross Underground Station,0.11
ef671178175bb7538c6c080983ae7092,51.5814299,-0.0995315,Turnpike Lane Underground Station,1.01
9c6e2ea001efa700b3dbe5925b2892d9,51.5341685,-0.1364937,Mornington Crescent Underground Station,0.17
f9df3b91b007053e553c657bf824cb38,51.5295521,-0.1115933,Angel Underground Station,0.52
4d0ece610b2c6d8a12684e5a962d5766,51.526308,-0.1058481,Farringdon Underground Station,0.68
1bb0b8097296b81ebf9835cd360b55de,51.5295521,-0.1115933,Angel Underground Station,0.52
74c4f6f17255c84ec2c1abe751b843e6,51.5305504,-0.2201631,Kensal Green Underground Station,0.34
50f7d6834e1e48f24ccead6e91978963,51.513932,-0.1222102,Covent Garden Underground Station,0.18
2d10d33d9f12657963839179c2b9df08,51.6548713,-0.0789754,,inf
8d5e407b1e0d49a989f7067aa6a14bb4,51.5600722,-0.1723749,Hampstead Underground Station,0.55
7bf9d82b2a979f644c48fd033c2de2cd,51.5457563,-0.0248443,Stratford International DLR Station,1.06
9f20ff03be562c9e57d317b1697aaad4,51.480079,-0.194504,Fulham Broadway Underground Station,0.06
bf4a140ae3fb7959d8a3031d7b471185,51.6089329,-0.0989943,Wood Green Underground Station,1.48
362df749144dfb1eb8860ee878a62718,51.6002461,-0.0255615,Blackhorse Road Underground Station,1.83
d87f114faf5e6a05e7fc65d731dca8c5,51.4327443,0.022974,,inf
9745f145d8bdf876d0980bb28187f64e,51.48663939999999,-0.1355895,Pimlico Underground Station,0.3
67a1ed9439f62ebeb568b52620b0a397,51.486631,-0.1355595,Pimlico Underground Station,0.3
55651668656cd7a2cefb6147797fddfa,51.5678967,-0.0956974,Manor House Underground Station,0.32
2ca73069bd447e78c3450748c0ef61f0,51.501091,-0.0242746,Heron Quays DLR Station,0.32
0dbb08f58a22b46bd2a3d8778803675c,51.4431574,-0.166102,Balham Underground Station,0.91
6b42c9da8b722038559426855fd1f9d7,51.4987936,-0.1926414,High Street Kensington Underground Station,0.25
61265ec09eaac921c02a8f354c0b5e22,51.5829931,-0.0656457999999999,Seven Sisters Underground Station,0.48
7ac6baa57d1c40afb8cb566ce9715b19,51.5320633,-0.0770201,Old Street Underground Station,1.02
7bd74381390ebc95d0ad164b721c0efb,51.6297927,-0.1005709,Southgate Underground Station,1.91
0516640a68119f1f159690d0515f6127,51.4917972,-0.1642039,Sloane Square Underground Station,0.55
8406d8f7dda00deb784ef19115282045,51.4725538,-0.2399388,,inf
b7f6847f4e8b5829d202aed668b62241,51.4646378,-0.169492,Clapham South Underground Station,2.02
e7ce44f19408ffa2c60b30d981b3d45c,51.5094663,-0.023331,Westferry DLR Station,0.24
0e0f2fbc7266e84bc22a710066131e37,51.4646378,-0.169492,Clapham South Underground Station,2.02
be2bf55394408c8c6af24f96df66dfee,51.5266254,-0.0861411,Old Street Underground Station,0.14
43e6fb01e26e5315a1b7e52c4bcdb511,51.5365379,-0.1108886,Angel Underground Station,0.56
751ebe28ec246635081179e4cb38a533,51.449883,-0.0405409,,inf
893302268a9ffe2bfd98355d957081fb,51.5144803,-0.1898553,Bayswater Underground Station,0.28
5c259e409a43cb6c7ed5b1f80101422c,51.48765359999999,-0.2923442,Gunnersbury Underground Station,1.27
de2549fdf4e95050208586657fefd404,51.5507667,-0.2058743,Kilburn Underground Station,0.41
50004bc6cb379c2af5cbd8fc2e907230,51.4497739,-0.1419105,Clapham South Underground Station,0.51
b72f7d4881eb22db43a90c4b103a8a17,51.61754579999999,-0.2197874,Mill Hill East Underground Station,1.24
fd4d32c6e708ef09c916ec55b199feb9,51.490441,0.0677011,Woolwich Arsenal DLR Station,0.11
9c41b81fb3e840701e7867a2f1dc9d18,51.5686873,-0.1188141,Finsbury Park Underground Station,0.97
5c895f2bf06bc24e31138999bc04e03f,51.5686873,-0.1188141,Finsbury Park Underground Station,0.97
2fe5dfb34c58951d366a82a6a75b7251,51.4930658,-0.0223089,Mudchute DLR Station,0.59
297870718f67127dc5fb275dea233664,51.4653154,-0.0804165,,inf
2179f58512c5aabc5f447eef50a1fca6,51.5540265,-0.2195086,Willesden Green Underground Station,0.56
abaed31b4f3fc3b773a23ea5561ecc8e,51.518186,-0.22061,Latimer Road Underground Station,0.57
9dbf8d5ea218734456b6ff5b8c696b87,51.5118668,-0.2224002,White City Underground Station,0.13
051108f82ec94368f4bc562c9f4c94e5,51.3821175,-0.155908,Mitcham Junction Tram Stop,1.21
68bc1f6de17d870b2bbe5e2cf5cbb7a6,51.4299598,-0.1587909,Tooting Bec Underground Station,0.64
2c32fbb754e168c8bd0b1fe338fdef80,51.3549069,-0.2007375,,inf
46f9e97c6a86923b72475e18a685e960,51.5145337,-0.1563171,Marble Arch Underground Station,0.22
fa9aa3f045d2487ce4b4dbd872427000,51.4929704,-0.1843899,Gloucester Road Underground Station,0.19
8d6192ce6bb753a0e043b4a5cc72c957,51.61754579999999,-0.2197874,Mill Hill East Underground Station,1.24
9c341be77b2d1279e40ca8fa47bcb796,51.4267447,-0.1552126,Tooting Broadway Underground Station,0.92
ce37580e197dab492c61b23a4824fcf0,51.550277,0.0075733,Leyton Underground Station,1.15
70eb29e3222157cabd07f9e0bca20a9b,51.5042182,-0.0250777,Heron Quays DLR Station,0.27
f969217644d15556f95e4d48aec247b4,51.5141947,-0.0435854,Limehouse DLR Station,0.33
9cb75aa45d21071cc9afcd0c238e5f51,51.5687067,-0.1942605,Golders Green Underground Station,0.4
a6d9105844a20168022d95e61c899f0a,51.4926839,-0.2667843,Chiswick Park Underground Station,0.23
5e55b355617ad96599788682eb1162f0,51.6445559,-0.0655965999999999,,inf
66e87c444178ec4524df05acb52089c8,51.5189256,-0.1730681,Edgware Road (Bakerloo) Underground Station,0.25
07ae89ae39e810f2a34a8afd010c3068,51.5161528,-0.2099932,Ladbroke Grove Underground Station,0.15
5bbea440c0fe3f0c3070d41663de1d40,51.5028723,-0.0144318,Canary Wharf Underground Station,0.27
3dbd39324a778a8c7453a98f37858cf5,51.5000013,-0.0264994,Heron Quays DLR Station,0.52
9b2e60f446f00ac9acabc9805b68bdb8,51.5082669,-0.1485397,Green Park Underground Station,0.43
00082048879aed747854217532714b2e,51.4856303,-0.1734447,South Kensington Underground Station,0.94
9b37f613dfb4e52d2fe106d19c4660e8,51.4938679,-0.1287199,Pimlico Underground Station,0.64
9ca3545913efd7d051c613c690329e7d,51.5028723,-0.0144318,Canary Wharf Underground Station,0.27
1a181e6923076bace7e5781d8d235bdf,51.50305549999999,-0.0735483,Tower Hill Underground Station,0.8
4af6bdb81e07b2d374a3b746dfa66110,51.4954443,0.0822479,Woolwich Arsenal DLR Station,1.09
5eb209d269e67619553cbac83034e62e,51.5635169,-0.081243,Manor House Underground Station,1.31
